# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4 
TYPE F F F 
COUNT 1 1 1 
WIDTH 94645
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 94645
DATA ascii 
 -1.5649263 -0.2182581 25.1298370
 -1.3365592 -0.3445702 25.2877121
 -1.2704862 -0.2695793 25.2916279
 -2.7748828 -0.3912556 25.1303158
 -1.5046891 -0.3753984 25.2361526
 -1.2402909 -0.2652747 25.2689552
 -2.8152912 -0.3399071 25.2360420
 -3.3196909 -0.2132946 24.8551006
 -3.3664529 -0.2486946 24.8153286
 -2.8533375 -0.2260507 25.4769897
 -2.8184245 -0.2090838 25.1931438
 -3.5531280 -0.3831506 24.7782383
 -3.5425858 -0.2253777 24.7762184
 -3.3891504 -0.3303710 24.8159943
 -2.9061568 -0.3785749 26.0915985
 -2.6321032 -0.1090172 25.0143852
 -2.9698839 -0.3229650 25.1555710
 -3.3418386 -0.1820765 24.8281345
 -3.3301384 -0.2210625 24.8298931
 -2.8261194 -0.3127883 25.9261856
 -3.0835283 -0.2698505 25.1585426
 -3.0332320 -0.2168482 25.1578693
 -3.2216709 -0.1901734 25.1333160
 -3.2275922 -0.2182049 25.1291218
 -2.8147702 -0.1613489 25.2063141
 -2.8526042 -0.2867589 25.4733963
 -3.1543961 -0.2400192 25.1291656
 -2.8433633 -0.2657776 25.9413586
 -2.8032157 -0.1878769 25.1973171
 -2.9524713 -0.4224111 26.9338417
 -3.1231716 -0.8560125 27.8598423
 -2.7532454 -0.4109828 26.9593792
 -2.8534184 -0.4239396 25.6760635
 -3.0265954 -0.6292171 27.1429977
 -3.0994887 -0.4320781 25.1441174
 -2.8496320 -0.1648926 25.8775158
 -2.1988082 -0.1278385 26.0631390
 -2.8175278 -0.2674959 25.1924820
 -2.7928741 -0.1807916 25.1975403
 -2.3234260 -0.1067423 24.7800465
 -2.8136551 -0.4004939 25.1462135
 -1.5445677 -0.2204286 24.8358955
 -1.2869489 -0.2605820 25.2478504
 -1.1352140 -0.3426337 25.2758694
 -1.1519006 -0.3594460 25.3254490
 -1.1755418 -0.2454517 25.2338028
 -2.8811018 -0.3126881 25.7591057
 -1.3758222 -0.3643672 25.2905769
 -1.8130515 -0.1281635 24.9633904
 -1.2414429 -0.2535665 25.2559605
 -1.3832362 -0.2196437 25.1413898
 -2.7961402 -0.4185417 25.2206478
 -2.2893279 -0.1138574 24.4783058
 -1.5790027 -0.2081244 25.1417313
 -1.3724378 -0.2775515 25.2937107
 -2.8811159 -0.2926206 25.7686806
 -1.1318920 -0.4713863 25.3100147
 -1.6845150 -0.3891905 25.2297058
 -2.8520219 -0.3420162 25.3740540
 -2.0445282 -0.1201919 24.4262085
 -1.2964317 -0.3374512 25.2669907
 -1.8068135 -0.1354476 24.9268818
 -2.3338273 -0.1078633 24.8771210
 -2.1801178 -0.1114791 24.5516472
 -2.6607208 -0.1038183 24.9404888
 -2.9142582 -0.1439060 25.0773735
 -2.9052682 -0.2149424 25.0782452
 -2.8159285 -0.4021094 25.1468945
 -2.8435481 -0.2287934 25.1531105
 -2.8742905 -0.2352919 25.0808296
 -4.5387650 -0.0190088 24.1511459
 -5.4114676 -0.3568267 24.0023499
 -4.7890220 -0.1312320 24.0086746
 -4.6331854 -0.0957666 23.9086246
 -4.4164162 -0.1811421 23.9304028
 -5.5591149 -0.1604410 23.9637203
 -4.9939122 -0.0180966 24.3060741
 -8.7363472 -0.3919966 24.7374477
 -10.4885941 -0.2064679 24.1852226
 -11.4298487 -0.6052236 24.4302711
 -11.4775486 -0.4392835 24.1035919
 -3.1229286 -0.1058347 25.1920795
 -3.1753666 -0.1818322 25.1349030
 -2.9682086 -0.1384544 25.1440945
 -2.8969002 -0.1915076 25.0857773
 -2.4961586 -0.0999601 24.8789272
 -2.7778516 -0.1282329 24.8508339
 -2.4208069 -0.1035215 24.9211254
 -1.7079868 -0.1688827 23.5767918
 -2.3036041 -0.1615371 23.9658051
 -2.4066191 -0.3014065 23.6472816
 -3.5095119 -0.1599952 24.7734699
 -3.7975240 -0.3124753 24.7338028
 -3.9150057 -0.1617119 24.7425098
 -3.3238339 -0.1034576 24.8516045
 -3.3377252 -0.0995324 24.8311939
 -3.5430124 -0.1429355 24.7683220
 -3.4532495 -0.1413006 24.2513790
 -4.8729930 -0.3579331 23.9334641
 -4.8283510 -0.2189443 23.9301643
 -4.9975109 -0.0180400 24.3056278
 -5.1100593 -0.1107393 24.6039371
 -5.0528784 -0.0117594 24.3005486
 -4.8811083 -0.3567654 23.9459476
 -4.7741160 -0.0469090 24.4936600
 -4.7169166 -0.0514122 24.1971569
 -4.8967128 -0.3971148 23.7841549
 -4.7840528 -0.2698254 23.8484631
 -4.8332372 -0.3267187 23.6468410
 -4.8208871 -0.3267455 23.6014977
 -4.8511353 -0.3572253 23.5995541
 -4.8782454 -0.3545034 23.7871265
 -4.7222424 -0.2470544 25.0140228
 -4.5958028 -0.2411617 25.0354996
 -4.3308921 -0.0354909 24.0506916
 -4.3091397 -0.0311036 24.1786842
 -3.0428290 -0.4172318 25.1544628
 -3.1049047 -0.4311666 25.1481094
 -2.8508897 -0.5128027 25.6690712
 -2.9135911 -0.4564408 25.8886967
 -2.8721218 -0.4481469 25.8134232
 -1.8268970 -0.1969761 25.1868210
 -1.7307607 -0.4468426 26.0525761
 -2.8679442 -0.4246743 25.6570282
 -2.9458921 -0.3369769 26.6371994
 -2.5131607 -0.1560301 26.0990639
 -1.9840204 -0.1241426 24.6378403
 -2.8816502 -0.5090328 25.8375740
 -2.7560859 -0.3771920 26.7852802
 -1.8236632 -0.1679487 25.2700348
 -2.8702838 -0.5625731 26.9572449
 -2.3016133 -0.1107307 24.5585480
 -3.0479085 -0.4342743 25.0895672
 -2.8102098 -0.3128228 25.1672783
 -2.9255118 -0.4811261 26.1497326
 -2.6422570 -0.3351240 26.4799500
 -2.9477618 -0.3961353 26.1872349
 -1.7701527 -0.5070796 26.1724796
 -1.8161979 -0.9488871 27.0222473
 -2.2303929 -0.1323026 23.3078327
 -1.4938328 -0.1573070 23.3061314
 -1.6808144 -0.1192058 23.6792431
 -2.7040963 -0.2335953 23.9199047
 -3.1747456 -0.1393661 25.1456604
 -2.8198924 -0.2949820 25.1961346
 -3.3185043 -0.2316693 25.1587868
 -3.3784456 -0.2104959 25.1382065
 -3.4153047 -0.0912588 24.8015728
 -3.4745433 -0.1147495 25.1058235
 -3.2119622 -0.0848637 24.8194885
 -3.3240621 -0.2866769 24.8413353
 -3.4191148 -0.1759671 25.1022091
 -3.5571826 -0.2307557 24.8363972
 -3.7294204 -0.3054033 24.7496872
 -3.4368532 -0.1106728 24.7029114
 -3.7785606 -0.3096988 24.7529812
 -3.3742378 -0.2478205 24.8175049
 -3.2149568 -0.0886503 24.8566132
 -3.2163377 -0.0890862 24.8572216
 -3.4420130 -0.0937507 24.6703529
 -3.2862124 -0.1684411 24.8624096
 -3.4499338 -0.0987907 24.7163849
 -3.0818858 -0.0742797 24.6934624
 -3.3227787 -0.0825257 24.8239346
 -3.6626980 -0.1845709 24.1115437
 -3.2377191 -0.1998976 24.1417141
 -3.3877561 -0.3053582 24.8151340
 -3.3701589 -0.1265855 25.1247063
 -9.3439217 -0.7493570 23.6067352
 -8.6516790 -0.3210390 23.6087875
 -5.6443849 -0.2648633 24.8747444
 -8.5057497 -0.0338991 23.6304302
 -6.2082806 -0.3211060 24.9650631
 -5.7446966 -0.0175452 24.6203117
 -5.4906297 -0.1568405 23.9787445
 -5.6094818 -0.2170046 24.8104610
 -5.6737366 -0.2660484 24.8846054
 -5.5892606 -0.2310480 24.9737301
 -2.7796140 -0.3063106 24.7798729
 -3.4534767 -0.4972515 25.1591415
 -3.4982688 -0.2111031 25.2447567
 -2.8007150 -0.1609251 25.1981754
 -2.8097327 -0.1636448 25.0907211
 -1.7837265 -0.1875792 23.9305820
 -1.8669653 -0.1158312 23.9813080
 -1.9209135 -0.1135907 24.0171661
 -1.8032056 -0.1167802 23.9369087
 -1.5419507 -0.4407527 25.2297306
 -3.3483257 -0.1672790 24.8376465
 -2.8812697 -0.4232454 25.9140453
 -3.4654906 -0.1145762 25.1164494
 -3.7303944 -0.2034316 25.1118259
 -3.4505899 -0.1032712 25.0970936
 -2.8320203 -0.3761762 25.5248432
 -3.2700894 -0.2176299 25.1664276
 -3.4257686 -0.1792699 25.1061878
 -2.9542339 -0.5937697 27.1094685
 -2.9087322 -0.1868359 25.1152477
 -2.8379750 -0.3078138 25.5205498
 -3.1929822 -0.3008329 25.1216106
 -3.8652472 -0.5059182 25.1216125
 -3.5002871 -0.1454521 25.1184616
 -3.7173049 -0.2032880 25.1054134
 -3.3125186 -0.1093407 24.8741016
 -3.5131462 -0.1735606 25.1485119
 -3.5857251 -0.2064716 25.1243114
 -2.9053471 -0.4430718 26.4704266
 -2.8410063 -0.3560424 25.4740028
 -2.7736828 -0.3208871 25.1337776
 -2.7820270 -0.1280208 24.8514786
 -3.4713721 -0.1471408 25.1011257
 -3.2044203 -0.3017637 25.1257057
 -1.8076485 -0.1360142 24.9278870
 -2.8205147 -0.1168248 25.4475861
 -2.8199010 -0.2646137 25.1963367
 -1.7230681 -0.4386826 25.9544792
 -2.7010119 -0.1872942 25.2155800
 -1.9910529 -0.1273527 25.4472866
 -2.8447664 -0.3205173 25.2689610
 -2.7247937 -0.3861828 25.2229767
 -2.8573904 -0.2453308 25.5805054
 -2.8518634 -0.3098365 25.5866795
 -2.5297971 -0.1618793 25.5224190
 -3.0012929 -0.6931889 26.4548054
 -2.9900796 -0.6293690 26.2933502
 -2.8476024 -0.2322539 25.6911812
 -2.9020379 -0.2480841 25.9829578
 -2.9018841 -0.2959539 25.9956112
 -4.7678633 -0.0582639 24.5157089
 -5.8113689 -0.2125225 24.7138348
 -5.6844945 -0.2068883 24.7687778
 -5.2155976 -0.1232824 24.6593266
 -4.7440801 -0.0934527 24.5222549
 -5.5335965 -0.1024090 24.6380997
 -5.5666780 -0.0594140 24.1337776
 -5.1975770 -0.0939269 24.6866894
 -5.2324343 0.0228404 24.2632008
 -5.1247644 -0.0150959 24.3856449
 -4.7321215 -0.0825512 24.5624866
 -4.7285767 -0.0781439 24.5612602
 -4.7245793 -0.0799592 24.5889454
 -4.7303915 -0.0831021 24.5622597
 -5.4324503 -0.2066938 25.1330776
 -1.8647430 -0.1302006 24.5391922
 -2.1802070 -0.1136934 24.5420113
 -2.2995372 -0.1042731 24.3388844
 -2.8485997 -0.4214755 25.6701298
 -3.3917634 -0.6085078 25.1537151
 -3.2684169 -0.3380425 25.0733337
 -2.8791232 -0.3462241 25.7157516
 -1.3710827 -0.4459861 25.2556553
 -2.8068712 -0.3171867 25.1559372
 -1.3139039 -0.4048851 25.2807446
 -1.6701338 -0.1432283 24.9971943
 -2.8357451 -0.1414013 25.1695499
 -2.5855963 -0.0983097 24.7847595
 -2.8356216 -0.3408415 25.4793053
 -7.0385895 -0.1636947 23.8523846
 -8.5423241 -0.3554620 25.0895042
 -7.2070756 -0.1903518 24.8409882
 -6.9487247 -0.1979723 24.8494167
 -8.5725365 -0.1004176 24.9229603
 -8.5474854 -0.1692600 24.9165993
 -6.6346464 0.0322117 24.1115513
 -7.3133736 -0.2862953 24.8736172
 -6.9689126 -0.1995851 24.8601685
 -6.7953839 -0.0505244 24.5609779
 -8.3407936 -0.4507880 25.0248165
 -8.5353842 -0.0956517 25.4104004
 -9.1099854 -0.3944097 24.6181946
 -8.6500015 -0.3029385 25.4702721
 -8.1061144 0.0519001 24.3853626
 -7.2623143 -0.1576147 23.8354053
 -8.9814596 -0.4505901 24.6584778
 -8.8115530 -0.0979015 24.6721764
 -8.5588074 -0.3809756 25.4136486
 -8.5489426 -0.3795817 25.4071865
 -8.5586796 -0.0935928 25.4232273
 -8.6013699 -0.2529015 24.6963787
 -8.0386028 -0.0401281 23.6508293
 -8.5691185 -0.2979212 25.4832382
 -2.7839401 -0.3223608 25.1441174
 -2.9387691 -0.1710277 25.1195507
 -2.6463435 -0.1866738 25.1321049
 -2.8754148 -0.1000984 24.9577675
 -3.0348570 -0.4154534 25.1511021
 -3.1324751 -0.4346659 25.1678314
 -4.7506695 -0.0790329 24.5641899
 -4.2142730 -0.1262165 24.7243195
 -4.9457126 -0.0526984 24.7532272
 -4.8002234 -0.0351172 24.6805439
 -4.7261586 -0.0756575 24.7519932
 -4.3291497 -0.0395137 24.6614113
 -7.0838170 -0.0368123 24.5107384
 -7.0909214 -0.0009425 24.5182018
 -7.0196481 -0.0036831 24.5247250
 -7.5670052 0.0362327 24.4553509
 -8.5307112 -0.3551210 24.7377033
 -8.4704332 -0.0569137 23.5675125
 -7.2184939 0.0046048 24.5010204
 -7.3481212 -0.0659329 24.8161411
 -7.3324385 -0.1329146 24.8185444
 -8.4731274 -0.3082427 23.5115070
 -8.0190649 -0.1389261 23.6565895
 -7.3275204 -0.1330046 24.8160248
 -7.4736199 0.0156879 23.8277092
 -8.4564552 -0.2383143 23.5330486
 -8.3000488 -0.0039216 24.7315617
 -8.4576511 -0.2423943 23.6187172
 -3.7452340 -0.2454987 24.1023617
 -3.4334469 -0.1141324 24.6363754
 -3.6071949 -0.1770249 24.1255207
 -3.7734890 -0.3041751 24.7512035
 -3.7941501 -0.2766102 24.7385387
 -4.3347344 -0.3610497 24.5752277
 -4.6750474 -0.2352043 23.8586483
 -4.8819008 -0.3581450 23.9303875
 -4.8741274 -0.3827838 23.9951172
 -4.7167768 -0.0825412 24.5824413
 -3.7928033 -0.2664527 24.7801857
 -3.8108768 -0.2724834 24.7381210
 -3.4924858 -0.1436395 24.6919060
 -3.4565234 -0.1339118 24.2445278
 -3.5193138 -0.1254587 24.2615700
 -1.0886778 -0.2303907 25.2982063
 -2.8394992 -0.3601236 25.5187817
 -2.8473961 -0.2019375 25.6435184
 -2.9176359 -0.1432553 25.0814304
 -4.8227649 -0.2013671 23.9565163
 -4.6167207 -0.0969175 23.9187679
 -5.0086384 -0.0349245 24.4918079
 -4.7342038 -0.0196529 24.1706467
 -4.8219724 -0.1813621 23.9881935
 -5.0954289 -0.0188339 24.4148331
 -4.6664419 -0.1183273 23.9304218
 -4.7939572 -0.2888767 23.7530327
 -5.0025878 -0.2862062 24.5549412
 -3.1720777 -0.2713481 24.1459332
 -3.4329338 -0.0824042 24.8034325
 -3.3821282 -0.1223071 25.0884151
 -3.3944197 -0.2415656 25.1209412
 -3.3330781 -0.2291795 25.1345654
 -3.1858711 -0.0843380 24.8224220
 -3.4083641 -0.1164741 24.2727795
 -3.3914051 -0.0714156 24.7405758
 -3.3846469 -0.3290484 24.8141060
 -7.3982844 0.0373098 24.4000912
 -8.7319450 -0.2605706 24.7100754
 -8.4794874 -0.2912743 23.5555553
 -8.5870085 -0.1061196 25.3228397
 -8.5418692 -0.2934486 25.2532921
 -9.9714222 -0.0844348 24.6820984
 -10.2984724 -0.4863688 24.5608711
 -9.9582548 -0.3468060 24.5658016
 -10.3659687 -0.4060605 24.5871220
 -8.6011620 0.0591586 24.4549522
 -11.5232000 -0.8192043 24.3596802
 -8.9173517 -0.0352282 24.6788788
 -10.3172140 0.1329484 23.7798615
 -8.2655840 0.0295331 24.5298347
 -10.0761948 0.1244720 23.8088264
 -10.7721910 -0.5321952 24.3207207
 -3.5136263 -0.2796505 25.0379810
 -11.1945257 -0.2833484 24.1414013
 -8.3302870 0.0319934 24.2635002
 -11.7913074 0.0131909 24.4816341
 -11.8048477 -0.5331820 23.1564407
 -10.8935251 -0.0170252 24.3839626
 -11.7864971 -0.5307288 23.1599751
 -10.1146078 0.1110382 23.5980415
 -9.2231798 -0.2458751 24.6537323
 -8.4712772 -0.0249374 23.7311745
 -10.5160589 -0.2091270 24.1876431
 -9.6700706 -0.3423330 24.9361782
 -9.8224859 0.1145313 23.8347130
 -9.7312832 0.1078329 23.8481369
 -11.8073988 -0.4001131 23.2311897
 -3.4985006 -0.2679839 24.1240559
 -6.1892943 -0.0959757 24.5858231
 -6.3834538 -0.1933023 23.6538429
 -6.3227506 -0.1141690 23.7885685
 -6.0248003 -0.1859524 24.6852360
 -5.3695498 -0.0471415 24.6775093
 -6.0557523 -0.1773423 24.7062664
 -6.0389419 -0.1812918 24.7098866
 -6.3998580 0.0191084 23.8941345
 -6.5241933 -0.3100466 23.7244816
 -6.3905125 -0.0651799 23.6638222
 -6.0421896 -0.2269589 24.7279015
 -1.4464930 -0.4308078 25.2637844
 -1.1122102 -0.3435513 25.3046112
 -1.1045634 -0.3691802 25.2829838
 -2.8951139 -0.1708714 25.9667721
 -1.3109943 -0.3821622 25.2773476
 -2.4980342 -0.1533117 25.5270767
 -1.4394888 -0.2746908 25.2617397
 -1.6353294 -0.2099658 25.2414207
 -1.9227810 -0.1293031 24.8202934
 -2.8572693 -0.2021903 25.6587029
 -2.3130646 -0.1091530 24.6799774
 -3.2411053 -0.2970538 25.1087685
 -3.1285322 -0.1938777 25.1529808
 -2.9136584 -0.6310804 25.8735275
 -1.3444545 -0.3609733 25.2676182
 -2.2639036 -0.1105437 24.1016769
 -1.6445894 -0.2157735 25.2266483
 -2.8163075 -0.1133234 25.0989323
 -1.3284053 -0.3563309 25.3005047
 -2.9501593 -0.3108686 25.1485767
 -1.5081122 -0.4659275 25.2451763
 -2.8775058 -0.4300969 25.6435871
 -2.8285749 -0.5047957 25.4141445
 -2.8113089 -0.1875639 25.1205940
 -2.3560002 -0.1051919 24.9962177
 -1.6989243 -0.1414353 25.0772076
 -2.7848351 -0.1201482 25.0601902
 -6.9042234 -0.0467770 24.5322781
 -7.4637208 0.0133348 24.4807358
 -8.5574732 -0.1658171 25.1321735
 -6.6604085 -0.0399682 23.9700413
 -8.4692116 -0.2405462 23.6170616
 -8.4120293 -0.0076687 24.6758423
 -8.2261915 -0.0103703 24.6431236
 -8.7299776 -0.2624054 24.7100048
 -6.6598077 -0.0407135 23.9715061
 -8.5939989 -0.2506860 24.6845474
 -7.5487232 0.0424394 24.3637218
 -6.6625795 -0.0412234 23.9696999
 -8.4744921 -0.0153745 23.7273712
 -8.7602921 -0.0576403 24.7365246
 -8.9526186 -0.0880811 24.6553555
 -8.2517014 0.0773020 23.8518486
 -8.9021997 -0.2794872 24.6657925
 -8.5613079 -0.2682621 24.9579086
 -9.8589649 0.0428397 24.5622330
 -8.8733978 -0.2641547 23.6942177
 -8.7875118 -0.0565127 23.7083626
 -8.7847300 -0.1327493 23.7100410
 -9.1988049 0.0022959 24.6498909
 -9.1186085 -0.2376638 23.6883984
 -8.8534622 -0.2630529 23.6986408
 -1.2674119 -0.3686292 25.3025246
 -1.3397287 -0.3645324 25.2809620
 -1.3306259 -0.2825640 25.2974262
 -2.0492778 -0.1175217 24.4433556
 -2.8666210 -0.1251424 25.7646141
 -2.9913003 -0.6880221 26.4320564
 -2.9012747 -0.4311475 25.9377384
 -1.3311914 -0.2831732 25.2944164
 -2.9422703 -0.4843380 26.1827164
 -2.9242306 -0.1443352 25.0844994
 -1.2845671 -0.3646946 25.2641449
 -1.2734500 -0.3579991 25.2671471
 -1.2487751 -0.4528168 25.2809505
 -2.8377538 -0.5085754 25.4330654
 -2.8604612 -0.1472654 25.0624466
 -2.9215152 -0.1476750 25.0792980
 -2.7864366 -0.4136349 25.1991539
 -1.3246895 -0.3569928 25.3042698
 -1.2873420 -0.4352239 25.2686710
 -1.6477327 -0.3103611 24.8417721
 -1.5004182 -0.2528325 25.2494030
 -1.5473263 -0.2225912 25.1858654
 -1.4991676 -0.2562625 25.1923351
 -1.3289948 -0.2853597 25.1934814
 -2.9024286 -0.6269614 25.8629990
 -1.9083149 -0.1287779 25.0407238
 -1.6322141 -0.3052943 25.2499714
 -2.3029799 -0.1075839 24.5885124
 -2.8225927 -0.2588807 25.2018948
 -1.4085355 -0.2246996 25.2459393
 -2.8696318 -0.1484886 25.8471260
 -1.4678861 -0.4630736 25.2916756
 -2.7996941 -0.2092397 25.1651840
 -2.8728137 -0.5066878 25.8064346
 -2.5705328 -0.1378388 25.5414734
 -1.1670378 -0.3497010 25.3015823
 -1.7521971 -0.1409325 25.0589809
 -1.6827531 -0.3544324 25.2358932
 -1.6386297 -0.2386296 25.2299328
 -2.3254371 -0.1043390 24.7905006
 -2.8335323 -0.4951208 25.5307732
 -2.8106942 -0.4980920 25.2431450
 -2.7978423 -0.2862807 25.9413834
 -2.8773892 -0.2354942 25.7446346
 -1.5365280 -0.2008063 24.9092102
 -1.2180117 -0.3632106 25.2932682
 -1.5720208 -0.2807709 23.9406261
 -1.5410321 -0.4411907 25.2365589
 -3.1910965 -0.4931605 25.1012440
 -3.2129934 -0.6120241 25.1626682
 -3.1315973 -0.2909230 25.1042023
 -9.1042299 -0.4120379 24.7701683
 -10.0555153 -0.2473767 24.7271881
 -9.4671431 -0.5637844 24.6544571
 -10.4235878 -0.6472346 24.5637665
 -8.6024504 -0.3104551 23.6755810
 -8.6206942 -0.3152275 23.6718140
 -9.7530661 -0.5839240 24.6650009
 -6.4175625 -0.1519429 23.7137280
 -10.4110050 -0.4046009 24.5940361
 -4.8989959 -0.3028091 24.5490170
 -4.8179650 -0.2649677 24.0142574
 -5.0158195 -0.2294274 24.6635876
 -4.6717806 -0.1871163 25.0311394
 -4.7280231 -0.0946305 24.5349445
 -3.1496160 -0.2394695 25.1363850
 -3.2435999 -0.1979111 25.1261959
 -3.4114881 -0.1541839 25.0869541
 -3.4855146 -0.2589194 25.0673752
 -3.6110816 -0.3948643 25.0761909
 -3.0912039 -0.1879772 25.1355400
 -3.4579389 -0.2546477 25.0634098
 -3.3468547 -0.2317600 25.1761169
 -3.2532587 -0.1956980 25.1325035
 -3.3426445 -0.2316471 25.1735344
 -3.2588084 -0.1965204 25.1356201
 -3.4672303 -0.0929582 25.1790276
 -8.6124897 -0.4809787 24.6830349
 -6.1556592 -0.1727650 24.5889130
 -5.7895432 -0.0684620 24.4102287
 -6.3861103 -0.1266588 23.7607632
 -6.4914289 -0.1848272 23.8877296
 -6.4078321 -0.0285057 23.6100693
 -6.4559751 -0.0258770 23.3665733
 -3.5116060 -0.1466338 24.6625557
 -3.8554463 -0.2661542 24.0564442
 -4.9191079 -0.4016288 23.8277054
 -4.8618417 -0.3922601 23.8099766
 -3.7782879 -0.3515539 24.7700310
 -3.4266157 -0.1143431 24.3282337
 -4.8589654 -0.3537286 23.7957077
 -4.8035870 -0.2538642 23.9445801
 -3.4393535 -0.1121360 24.6256924
 -4.8204775 -0.3888873 23.8247738
 -2.8823848 -0.3164907 25.8835850
 -2.9484935 -0.4220648 26.6484776
 -1.9917283 -0.1251801 24.7805786
 -2.9243195 -0.5121810 26.8139381
 -3.0094025 -0.6220551 26.4559059
 -2.8808010 -0.2119984 26.0519676
 -1.8100413 -0.1492416 25.2607479
 -1.8425882 -0.1682310 25.1936646
 -2.5780382 -0.1494705 25.5520878
 -1.4379158 -0.3472594 25.2678280
 -1.8697417 -0.2088346 25.2038193
 -1.6325995 -0.2101039 25.2541046
 -6.0450206 -0.1633470 24.6865082
 -6.0353665 -0.1977154 24.7048950
 -5.7711549 0.0066039 24.2059765
 -6.3879671 0.0181074 23.9005909
 -6.3912101 -0.1948323 23.7349415
 -5.8577275 -0.0282541 24.4035110
 -6.2109046 0.0150752 24.2704620
 -6.3898096 0.0196121 23.8992424
 -6.3870549 -0.1926828 23.8252907
 -6.3953319 -0.2031644 23.7624302
 -6.5127325 -0.2938843 23.9072552
 -6.4626770 -0.2758107 23.5008717
 -3.3608937 -0.0652279 24.6960468
 -3.1575654 -0.2958116 25.1312160
 -3.4808509 -0.1119822 25.1095848
 -3.3453257 -0.3233568 24.8456554
 -8.7821054 -0.3807413 24.6699600
 -7.3733840 -0.0550314 24.8351135
 -7.0117345 0.0055951 24.5214577
 -8.5844269 -0.3794326 25.2651424
 -7.2163672 -0.0030479 24.5078812
 -7.3904080 0.0376386 24.3978405
 -8.4726906 -0.2522853 23.5629845
 -8.4819307 -0.2997693 23.7214108
 -8.3789625 -0.1603763 24.6841240
 -8.6013355 -0.3832476 25.3316097
 -8.5639896 -0.1734564 25.3146400
 -6.9282951 -0.0913938 23.8409042
 -4.9240432 -0.2284638 24.6319561
 -4.7437630 -0.0586769 24.2258701
 -4.5747671 -0.0235588 24.2044792
 -4.7752700 -0.2600676 23.8806419
 -4.8682709 -0.0481475 24.7728519
 -4.9584413 -0.1213793 24.7461796
 -4.9153838 -0.2421643 24.6597748
 -4.8313808 -0.1893177 23.9851112
 -4.8167830 -0.2283060 23.9630127
 -4.3654127 -0.2627655 24.6667442
 -3.7738690 -0.2542951 24.8012180
 -3.6267331 -0.0925226 24.5873375
 -3.4406946 -0.1209395 24.3374901
 -1.7887146 -0.1671171 23.9166393
 -1.8444701 -0.1248425 24.3613186
 -2.2969177 -0.1061602 24.3364983
 -3.3010995 -0.3441478 25.1124611
 -3.3102815 -0.2144604 25.1824265
 -5.5592899 -0.0267783 24.1593800
 -5.7516990 -0.0774450 23.9288483
 -5.4831061 -0.1565560 23.9831066
 -6.0172482 -0.1798226 24.7008514
 -5.8168268 -0.0228587 24.6094704
 -5.4242406 -0.0541578 24.6485004
 -5.6428199 -0.2185086 24.8221226
 -5.9331536 -0.3230087 24.9427109
 -5.7853971 -0.3128020 24.9395123
 -1.3030443 -0.2805930 25.2819290
 -2.8019598 -0.1712614 25.2151222
 -1.5154028 -0.2730957 25.2516556
 -1.4824209 -0.2562112 25.2632790
 -2.9267862 -0.1938913 25.0848961
 -2.3125751 -0.1094727 24.6792488
 -2.3361430 -0.1038712 24.7448254
 -2.2874300 -0.1091835 24.4031315
 -2.8415120 -0.2293964 25.1505146
 -1.5516740 -0.2235325 25.1602421
 -1.3284312 -0.5045820 25.2701550
 -2.7897012 -0.1521566 24.8108311
 -1.3024271 -0.2818451 25.2839508
 -2.8573968 -0.3473500 25.7178135
 -2.7531059 -0.2679623 26.6201534
 -2.8399711 -0.3542639 25.4715805
 -2.8672295 -0.2332610 25.7261543
 -2.8767548 -0.1600029 25.9188156
 -1.9078485 -0.1273475 25.0525532
 -2.0585325 -0.1299272 25.6502075
 -2.8594575 -0.2355210 25.0970440
 -1.8964336 -0.2326924 25.2306957
 -2.5073290 -0.2469268 25.5341854
 -1.8966030 -0.2330370 25.2122211
 -1.7670254 -0.4071992 26.1184368
 -2.8906929 -0.4319706 25.6865959
 -2.8897600 -0.1529188 25.8815918
 -2.8591585 -0.4260671 25.5194569
 -1.8312197 -0.2380778 25.4295349
 -2.8570364 -0.2429210 25.4808197
 -2.8597293 -0.2893281 25.5684452
 -2.8117080 -0.1849548 25.1262550
 -2.8778546 -0.1967040 25.1620388
 -2.8224573 -0.3513719 25.1607819
 -3.4282615 -0.0943134 24.6743183
 -5.0147710 -0.1842127 25.3039398
 -3.3123024 -0.1771381 24.5846672
 -3.4206972 -0.1165576 24.6361065
 -3.8577268 -0.3215746 24.6988163
 -3.8168402 -0.3465871 24.6975861
 -3.7792439 -0.3338775 24.7448235
 -5.4260631 -0.2006877 25.0368481
 -3.4352360 -0.1153402 24.6819916
 -3.4474003 -0.1177676 24.6112309
 -3.3324444 -0.1325946 24.8845844
 -3.7775087 -0.3468462 24.7662716
 -3.6062109 -0.1967155 24.8021736
 -3.3283017 -0.1026460 24.8524113
 -3.3262622 -0.1616125 24.8754177
 -3.3250322 -0.0817053 24.8248310
 -3.7501290 -0.1951430 24.8804836
 -3.5509679 -0.3075006 24.7992535
 -3.4317107 -0.2916862 24.8408070
 -2.6613770 -0.1897993 25.1676159
 -2.8155656 -0.2926887 25.1920090
 -2.7920349 -0.2260038 25.2034168
 -2.8157353 -0.2247235 25.2063313
 -2.8079655 -0.1161664 25.1322613
 -3.3886397 -0.1190797 24.6948128
